#,Thermostat,identifier,311053328721
#,Thermostat,name,Front AC
#,Start,date,2026-07-12
#,End,date,2026-08-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Requested Compressor Capacity (%),Requested Aux Capacity (%),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Silent Mode (sec),Heat Pump Capacity (%),Heat Pump 2 Capacity (%),Heat Pump 3 Capacity (%),Compressor Heat Capacity (%),Compressor Cool Capacity (%),Aux Heat Capacity (%),DM Offset,Electricity Consumption,Gas Consumption,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Master Bedroom AC sensor (F),Master Bedroom AC sensor2
2026-08-10,09:45:00,cool,compressorCoolOff,,WFH,77,68,76.5,44,0,0,93.2,0,0,0,0,,,,,,,,,,,76.5,44,0,,0,
2026-08-10,09:50:00,cool,compressorCoolOff,,WFH,77,68,76.7,44,0,0,93.2,0,0,0,0,,,,,,,,,,,76.7,44,0,,0,
2026-08-10,09:55:00,cool,compressorCoolOff,,WFH,77,68,76.8,45,0,0,93.2,0,0,0,0,,,,,,,,,,,76.8,45,0,,0,
2026-08-10,10:00:00,cool,compressorCoolOff,,WFH,77,68,76.9,46,0,0,94.4,0,0,0,0,,,,,,,,,,,76.9,46,1,,0,
2026-08-10,10:05:00,cool,compressorCoolOff,,WFH,77,68,76.9,46,0,0,94.4,0,0,0,0,,,,,,,,,,,76.9,46,0,,0,
2026-08-10,10:10:00,cool,compressorCoolOff,,WFH,77,68,77,46,0,0,94.4,0,0,0,0,,,,,,,,,,,77,46,0,,0,
2026-08-10,10:15:00,cool,compressorCoolStage1On,,WFH,77,68,76.9,46,0,0,94.4,0,300,0,300,,,,,,,,,,,76.9,46,1,,0,
2026-08-10,10:20:00,cool,compressorCoolOff,,WFH,77,68,76.2,46,0,0,94.4,0,0,0,45,,,,,,,,,,,76.2,46,0,,0,
2026-08-10,10:25:00,cool,compressorCoolOff,,WFH,77,68,76.4,47,0,0,94.4,0,0,0,0,,,,,,,,,,,76.4,47,1,,0,
2026-08-10,10:30:00,cool,compressorCoolOff,,WFH,77,68,76.8,46,0,0,94.4,0,0,0,0,,,,,,,,,,,76.8,46,0,,0,
2026-08-10,10:35:00,cool,compressorCoolStage1On,,WFH,77,68,77,46,0,0,94.4,0,300,0,300,,,,,,,,,,,77,46,0,,0,
2026-08-10,10:40:00,cool,compressorCoolOff,,WFH,77,68,76.4,46,0,0,94.4,0,0,0,45,,,,,,,,,,,76.4,46,0,,0,
2026-08-10,10:45:00,cool,compressorCoolOff,,WFH,77,68,76.5,47,0,0,94.4,0,0,0,0,,,,,,,,,,,76.5,47,0,,0,
2026-08-10,10:50:00,cool,compressorCoolOff,,WFH,77,68,76.8,47,0,0,94.4,0,0,0,0,,,,,,,,,,,76.8,47,1,,0,
2026-08-10,10:55:00,cool,compressorCoolOff,,WFH,77,68,77,46,0,0,94.4,0,240,0,240,,,,,,,,,,,77,46,1,,0,
2026-08-10,11:00:00,cool,compressorCoolStage1On,,WFH,77,68,76.6,46,0,0,96.4,0,60,0,105,,,,,,,,,,,76.6,46,0,,0,
2026-08-10,11:05:00,cool,compressorCoolOff,,WFH,77,68,76.6,47,0,0,96.4,0,0,0,0,,,,,,,,,,,76.6,47,0,,0,
2026-08-10,11:10:00,cool,compressorCoolOff,,WFH,77,68,77,47,0,0,96.4,0,180,0,180,,,,,,,,,,,77,47,0,,0,
2026-08-10,11:15:00,cool,compressorCoolStage1On,,WFH,77,68,77,46,0,0,96.4,0,135,0,180,,,,,,,,,,,77,46,0,,0,
2026-08-10,11:20:00,cool,compressorCoolOff,,WFH,77,68,76.7,47,0,0,96.4,0,0,0,0,,,,,,,,,,,76.7,47,0,,0,
2026-08-10,11:25:00,cool,compressorCoolOff,,WFH,77,68,76.9,46,0,0,96.4,0,15,0,15,,,,,,,,,,,76.9,46,0,,0,
2026-08-10,11:30:00,cool,compressorCoolStage1On,,WFH,77,68,76.9,46,-5002,-5002,96.4,0,285,0,300,,,,,,,,,,,76.9,46,0,,0,
2026-08-10,11:35:00,cool,compressorCoolOff,,WFH,77,68,76.3,46,-5002,-5002,96.4,0,0,0,30,,,,,,,,,,,76.3,46,0,,0,
2026-08-10,11:40:00,cool,compressorCoolOff,,WFH,77,68,76.7,47,-5002,-5002,96.4,0,0,0,0,,,,,,,,,,,76.7,47,0,,0,
2026-08-10,11:45:00,cool,compressorCoolOff,,WFH,77,68,77.1,46,-5002,-5002,96.4,0,285,0,285,,,,,,,,,,,77.1,46,0,,0,
2026-08-10,11:50:00,cool,compressorCoolStage1On,,WFH,77,68,76.6,46,-5002,-5002,96.4,0,15,0,60,,,,,,,,,,,76.6,46,0,,0,
2026-08-10,11:55:00,cool,compressorCoolOff,,WFH,77,68,76.8,47,-5002,-5002,96.4,0,15,0,15,,,,,,,,,,,76.8,47,0,,0,
2026-08-10,12:00:00,cool,compressorCoolStage1On,,WFH,77,68,76.9,46,-5002,-5002,99.1,0,285,0,300,,,,,,,,,,,76.9,46,0,,0,
2026-08-10,12:05:00,cool,compressorCoolOff,,WFH,77,68,76.4,46,-5002,-5002,99.1,0,0,0,30,,,,,,,,,,,76.4,46,0,,0,
2026-08-10,12:10:00,cool,compressorCoolOff,,WFH,77,68,76.7,47,-5002,-5002,99.1,0,0,0,0,,,,,,,,,,,76.7,47,0,,0,
2026-08-10,12:15:00,cool,compressorCoolOff,,WFH,77,68,77.1,46,-5002,-5002,99.1,0,285,0,285,,,,,,,,,,,77.1,46,0,,0,
2026-08-10,12:20:00,cool,compressorCoolStage1On,,WFH,77,68,76.7,46,-5002,-5002,99.1,0,15,0,60,,,,,,,,,,,76.7,46,0,,0,
2026-08-10,12:25:00,cool,compressorCoolOff,auto,WFH,74,74,76.7,47,-5002,-5002,99.1,0,285,0,285,,,,,,,,,,,76.7,47,0,,0,
2026-08-10,12:30:00,cool,compressorCoolStage1On,auto,WFH,74,74,76.4,46,-5002,-5002,99,0,300,0,300,,,,,,,,,,,76.4,46,1,,0,
2026-08-10,12:35:00,cool,compressorCoolStage1On,auto,WFH,74,74,76,45,-5002,-5002,99,0,300,0,300,,,,,,,,,,,76,45,1,,0,
2026-08-10,12:40:00,cool,compressorCoolStage1On,auto,WFH,74,74,75.6,45,-5002,-5002,99,0,300,0,300,,,,,,,,,,,75.6,45,0,,0,
2026-08-10,12:45:00,cool,compressorCoolStage1On,auto,WFH,74,74,75.2,45,-5002,-5002,99,0,300,0,300,,,,,,,,,,,75.2,45,0,,0,
2026-08-10,12:50:00,cool,compressorCoolStage1On,auto,WFH,74,74,75.1,44,-5002,-5002,99,0,300,0,300,,,,,,,,,,,75.1,44,0,,0,
2026-08-10,12:55:00,cool,compressorCoolStage1On,auto,WFH,74,74,75,43,-5002,-5002,99,0,300,0,300,,,,,,,,,,,75,43,0,,0,
2026-08-10,13:00:00,cool,compressorCoolStage1On,auto,WFH,74,74,74.9,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.9,43,0,,0,
2026-08-10,13:05:00,cool,compressorCoolStage1On,auto,WFH,74,74,74.7,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.7,43,0,,0,
2026-08-10,13:10:00,cool,compressorCoolStage1On,auto,WFH,74,74,74.7,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.7,43,0,,0,
2026-08-10,13:15:00,cool,compressorCoolStage1On,auto,WFH,74,74,74.6,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.6,43,1,,0,
2026-08-10,13:20:00,cool,compressorCoolStage1On,auto,WFH,74,74,74.5,44,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.5,44,0,,0,
2026-08-10,13:25:00,cool,compressorCoolStage1On,auto,WFH,73.4,73.4,74.4,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.4,43,0,,0,
2026-08-10,13:30:00,cool,compressorCoolStage1On,auto,WFH,73,73,74.3,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.3,43,0,,0,
2026-08-10,13:35:00,cool,compressorCoolStage1On,auto,WFH,73,73,74.2,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.2,43,0,,0,
2026-08-10,13:40:00,cool,compressorCoolStage1On,auto,WFH,73,73,74.1,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74.1,43,1,,0,
2026-08-10,13:45:00,cool,compressorCoolStage1On,auto,WFH,73,73,74,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,74,43,1,,0,
2026-08-10,13:50:00,cool,compressorCoolStage1On,auto,WFH,73,73,73.9,43,-5002,-5002,100.7,0,300,0,300,,,,,,,,,,,73.9,43,0,,0,
2026-08-10,13:55:00,cool,compressorCoolStage1On,auto,WFH,73.8,71,73.8,43,-5002,-5002,100.7,0,180,0,210,,,,,,,,,,,73.8,43,0,,0,
2026-08-10,14:00:00,cool,compressorCoolOff,,Cooldown,75,68,73.9,44,-5002,-5002,102.2,0,0,0,0,,,,,,,,,,,73.9,44,0,,0,
2026-08-10,14:05:00,cool,compressorCoolOff,,Cooldown,75,68,74.6,44,-5002,-5002,102.2,0,15,0,15,,,,,,,,,,,74.6,44,0,,0,
2026-08-10,14:10:00,cool,compressorCoolStage1On,,Cooldown,75,68,75.3,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,75.3,44,0,,0,
2026-08-10,14:15:00,cool,compressorCoolStage1On,,Cooldown,75,68,75.3,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,75.3,44,0,,0,
2026-08-10,14:20:00,cool,compressorCoolStage1On,,Cooldown,75,68,75,45,-5002,-5002,102.2,0,105,0,150,,,,,,,,,,,75,45,0,,0,
2026-08-10,14:25:00,cool,compressorCoolOff,,Cooldown,74.6,69,74.9,45,-5002,-5002,102.2,0,60,0,60,,,,,,,,,,,74.9,45,1,,0,
2026-08-10,14:30:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,75.1,46,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,75.1,46,0,,0,
2026-08-10,14:35:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,75.1,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,75.1,44,1,,0,
2026-08-10,14:40:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,74.8,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,74.8,44,0,,0,
2026-08-10,14:45:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,74.3,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,74.3,44,1,,0,
2026-08-10,14:50:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,74,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,74,44,1,,0,
2026-08-10,14:55:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.9,44,-5002,-5002,102.2,0,300,0,300,,,,,,,,,,,73.9,44,0,,0,
2026-08-10,15:00:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.7,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.7,43,1,,0,
2026-08-10,15:05:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.8,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.8,43,0,,0,
2026-08-10,15:10:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.8,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.8,43,0,,0,
2026-08-10,15:15:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.7,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.7,43,0,,0,
2026-08-10,15:20:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.5,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.5,43,0,,0,
2026-08-10,15:25:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.3,43,-5002,-5002,103.3,0,300,0,300,,,,,,,,,,,73.3,43,0,,0,
2026-08-10,15:30:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.1,43,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,73.1,43,0,,0,
2026-08-10,15:35:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.1,43,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,73.1,43,0,,0,
2026-08-10,15:40:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.1,43,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,73.1,43,0,,0,
2026-08-10,15:45:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.1,43,-5002,-5002,103.8,0,300,0,300,,,,,,,,0.1,,,73.2,43,0,,0,
2026-08-10,15:50:00,cool,compressorCoolStage1On,hold,Cooldown,73,73,73.1,43,-5002,-5002,103.8,0,300,0,300,,,,,,,,0.1,,,73.2,43,1,,0,
2026-08-10,15:55:00,cool,compressorCoolStage1On,hold,Cooldown,73.6,72.7,73.1,43,-5002,-5002,103.8,0,180,0,210,,,,,,,,,,,73.1,43,1,,0,
2026-08-10,16:00:00,cool,compressorCoolOff,hold,Home,74.2,69.7,73.3,45,-5002,-5002,103.8,0,0,0,0,,,,,,,,,,,73.3,45,0,,0,
2026-08-10,16:05:00,cool,compressorCoolOff,,Home,74,68,74.1,46,-5002,-5002,103.8,0,180,0,180,,,,,,,,,,,74.1,46,0,,0,
2026-08-10,16:10:00,cool,compressorCoolStage1On,,Home,74,68,74.3,46,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,74.3,46,1,,0,
2026-08-10,16:15:00,cool,compressorCoolStage1On,,Home,74,68,73.9,45,-5002,-5002,103.8,0,60,0,105,,,,,,,,,,,73.9,45,0,,0,
2026-08-10,16:20:00,cool,compressorCoolOff,,Home,74,68,74.4,47,-5002,-5002,103.8,0,240,0,240,,,,,,,,,,,74.4,47,1,,0,
2026-08-10,16:25:00,cool,compressorCoolStage1On,,Home,74,68,74.5,46,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,74.5,46,1,,0,
2026-08-10,16:30:00,cool,compressorCoolStage1On,,Home,74,68,74.1,45,-5002,-5002,103.8,0,225,0,270,,,,,,,,,,,74.1,45,1,,0,
2026-08-10,16:35:00,cool,compressorCoolOff,,Home,74,68,74.1,45,-5002,-5002,103.8,0,75,0,75,,,,,,,,,,,74.1,45,1,,0,
2026-08-10,16:40:00,cool,compressorCoolStage1On,,Home,74,68,74.6,46,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,74.6,46,0,,0,
2026-08-10,16:45:00,cool,compressorCoolStage1On,,Home,74,68,74.4,46,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,74.4,46,1,,0,
2026-08-10,16:50:00,cool,compressorCoolStage1On,,Home,74,68,74.1,45,-5002,-5002,103.8,0,300,0,300,,,,,,,,,,,74.1,45,1,,0,
2026-08-10,16:55:00,cool,compressorCoolStage1On,,Home,74,68,74,45,-5002,-5002,103.8,0,15,0,60,,,,,,,,,,,74,45,1,,0,
2026-08-10,17:00:00,cool,compressorCoolOff,,Home,74,68,74.4,46,-5002,-5002,103.4,0,285,0,285,,,,,,,,,,,74.4,46,1,,0,
2026-08-10,17:05:00,cool,compressorCoolStage1On,,Home,74,68,74.6,46,-5002,-5002,103.4,0,300,0,300,,,,,,,,,,,74.6,46,1,,0,
2026-08-10,17:10:00,cool,compressorCoolStage1On,,Home,74,68,74.9,48,-5002,-5002,103.4,0,300,0,300,,,,,,,,,,,74.9,48,1,,0,
2026-08-10,17:15:00,cool,compressorCoolStage1On,,Home,74,68,74.9,48,-5002,-5002,103.4,0,300,0,300,,,,,,,,,,,74.9,48,1,,0,
2026-08-10,17:20:00,cool,compressorCoolStage1On,,Home,74,68,74.5,48,-5002,-5002,103.4,0,300,0,300,,,,,,,,,,,74.5,48,0,,0,
2026-08-10,17:25:00,cool,compressorCoolStage1On,,Home,74,68,74.3,47,-5002,-5002,103.4,0,300,0,300,,,,,,,,,,,74.3,47,0,,0,
2026-08-10,17:30:00,cool,compressorCoolStage1On,,Home,75.7,74.8,74,46,-5002,-5002,103.7,0,45,0,75,,,,,,,,,,,74,46,1,,0,
2026-08-10,17:35:00,cool,compressorCoolOff,auto,Home,76,76,74.1,46,-5002,-5002,103.7,0,0,0,0,,,,,,,,,,,74.1,46,0,,0,
2026-08-10,17:40:00,cool,compressorCoolOff,auto,Home,76,76,74.8,46,-5002,-5002,103.7,0,0,0,0,,,,,,,,,,,74.8,46,1,,0,
2026-08-10,17:45:00,cool,compressorCoolOff,auto,Home,76,76,75.5,46,-5002,-5002,103.7,0,0,0,0,,,,,,,,,,,75.5,46,0,,0,
2026-08-10,17:50:00,cool,compressorCoolOff,auto,Home,76,76,76.1,46,-5002,-5002,103.7,0,180,0,180,,,,,,,,,,,76.1,46,0,,0,
2026-08-10,17:55:00,cool,compressorCoolStage1On,auto,Home,76,76,76.4,46,-5002,-5002,103.7,0,300,0,300,,,,,,,,,,,76.4,46,0,,0,
2026-08-10,18:00:00,cool,compressorCoolStage1On,auto,Home,76,76,76.1,46,-5002,-5002,102.4,0,195,0,240,,,,,,,,,,,76.1,46,0,,0,
2026-08-10,18:05:00,cool,compressorCoolOff,auto,Home,76,76,75.5,46,-5002,-5002,102.4,0,0,0,0,,,,,,,,,,,75.5,46,0,,0,
2026-08-10,18:10:00,cool,compressorCoolOff,auto,Home,76,76,75.7,46,-5002,-5002,102.4,0,0,0,0,,,,,,,,,,,75.7,46,0,,0,
2026-08-10,18:15:00,cool,compressorCoolOff,auto,Home,76,76,76.2,46,-5002,-5002,102.4,0,285,0,285,,,,,,,,,,,76.2,46,0,,0,
2026-08-10,18:20:00,cool,compressorCoolStage1On,auto,Home,76,76,76.4,46,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,76.4,46,1,,0,
2026-08-10,18:25:00,cool,compressorCoolStage1On,auto,Home,76,76,76.1,45,-5002,-5002,102.4,0,255,0,300,,,,,,,,,,,76.1,45,0,,0,
2026-08-10,18:30:00,cool,compressorCoolOff,auto,Home,75.8,75.2,75.6,45,-5002,-5002,102.4,0,30,0,30,,,,,,,,,,,75.6,45,0,,0,
2026-08-10,18:35:00,cool,compressorCoolStage1On,,Home,74,68,75.4,46,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,75.4,46,1,,0,
2026-08-10,18:40:00,cool,compressorCoolStage1On,,Home,74,68,75.2,45,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,75.2,45,1,,0,
2026-08-10,18:45:00,cool,compressorCoolStage1On,,Home,74,68,74.6,44,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,74.6,44,0,,0,
2026-08-10,18:50:00,cool,compressorCoolStage1On,,Home,74,68,74.4,43,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,74.4,43,0,,0,
2026-08-10,18:55:00,cool,compressorCoolStage1On,,Home,74,68,74.2,42,-5002,-5002,102.4,0,300,0,300,,,,,,,,,,,74.3,42,0,,0,
2026-08-10,19:00:00,cool,compressorCoolStage1On,,Home,74,68,74,42,-5002,-5002,100.4,0,90,0,135,,,,,,,,,,,74.1,42,0,,0,
2026-08-10,19:05:00,cool,compressorCoolOff,,Home,74,68,74.2,44,-5002,-5002,100.4,0,210,0,210,,,,,,,,,,,74.2,44,1,,0,
2026-08-10,19:10:00,cool,compressorCoolStage1On,,Home,74,68,74.1,45,-5002,-5002,100.4,0,195,0,240,,,,,,,,,,,74.1,45,0,,0,
2026-08-10,19:15:00,cool,compressorCoolOff,,Home,74,68,74,45,-5002,-5002,100.4,0,105,0,105,,,,,,,,,,,74,45,1,,0,
2026-08-10,19:20:00,cool,compressorCoolStage1On,,Home,74,68,74.1,45,-5002,-5002,100.4,0,210,0,255,,,,,,,,,,,74.1,45,0,,0,
2026-08-10,19:25:00,cool,compressorCoolOff,,Home,74,68,73.9,46,-5002,-5002,100.4,0,90,0,90,,,,,,,,,,,73.9,46,1,,0,
2026-08-10,19:30:00,cool,compressorCoolStage1On,,Home,74,68,74.2,46,-5002,-5002,100.4,0,300,0,300,,,,,,,,,,,74.2,46,1,,0,
2026-08-10,19:35:00,cool,compressorCoolStage1On,,Home,74,68,74,46,-5002,-5002,100.4,0,135,0,180,,,,,,,,,,,74,46,1,,0,
2026-08-10,19:40:00,cool,compressorCoolOff,,Home,74,68,74,46,-5002,-5002,100.4,0,150,0,150,,,,,,,,,,,74,46,0,,0,
2026-08-10,19:45:00,cool,compressorCoolStage1On,,Home,74,68,74.2,45,-5002,-5002,100.4,0,285,0,300,,,,,,,,,,,74.2,45,0,,0,
2026-08-10,19:50:00,cool,compressorCoolOff,,Home,74,68,73.8,45,-5002,-5002,100.4,0,0,0,30,,,,,,,,,,,73.8,45,0,,0,
2026-08-10,19:55:00,cool,compressorCoolOff,,Home,74,68,74.2,45,-5002,-5002,100.4,0,270,0,270,,,,,,,,,,,74.2,45,0,,0,
2026-08-10,20:00:00,cool,compressorCoolStage1On,,Home,74,68,74,45,-5002,-5002,97.1,0,195,0,240,,,,,,,,,,,74,45,0,,0,
2026-08-10,20:05:00,cool,compressorCoolOff,,Home,74,68,73.9,45,-5002,-5002,97.1,0,90,0,90,,,,,,,,,,,73.9,45,0,,0,
2026-08-10,20:10:00,cool,compressorCoolStage1On,,Home,74,68,74.2,45,-5002,-5002,97.1,0,300,0,300,,,,,,,,,,,74.2,45,0,,0,
2026-08-10,20:15:00,cool,compressorCoolStage1On,,Home,74,68,73.7,44,-5002,-5002,97.1,0,30,0,75,,,,,,,,,,,73.7,44,1,,0,
2026-08-10,20:20:00,cool,compressorCoolOff,,Home,74,68,74,45,-5002,-5002,97.1,0,195,0,195,,,,,,,,,,,74,45,0,,0,
2026-08-10,20:25:00,cool,compressorCoolStage1On,,Home,74,68,73.9,45,-5002,-5002,97.1,0,105,0,150,,,,,,,,,,,73.9,45,0,,0,
2026-08-10,20:30:00,cool,compressorCoolOff,,Home,74,68,74.1,46,-5002,-5002,97.1,0,195,0,195,,,,,,,,,,,74.1,46,0,,0,
2026-08-10,20:35:00,cool,compressorCoolStage1On,,Home,74,68,74.2,45,-5002,-5002,97.1,0,300,0,300,,,,,,,,,,,74.2,45,0,,0,
2026-08-10,20:40:00,cool,compressorCoolStage1On,,Home,74,68,73.8,44,-5002,-5002,97.1,0,300,0,300,,,,,,,,,,,73.8,44,0,,0,
2026-08-10,20:45:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,73.2,43,-5002,-5002,97.1,0,300,0,300,,,,,,,,,,,73.2,43,0,,0,
2026-08-10,20:50:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72.9,43,-5002,-5002,97.1,0,300,0,300,,,,,,,,,,,72.9,43,0,,0,
2026-08-10,20:55:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72.5,42,-5002,-5002,97.1,0,300,0,300,,,,,,,,0.1,,,72.6,42,0,,0,
2026-08-10,21:00:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72.2,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,0.1,,,72.3,42,1,,0,
2026-08-10,21:05:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72.2,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,0.1,,,72.3,42,0,,0,
2026-08-10,21:10:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72.1,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,0.2,,,72.3,42,1,,0,
2026-08-10,21:15:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,0.1,,,72.2,42,1,,0,
2026-08-10,21:20:00,cool,compressorCoolStage1On,(SmartRecovery),Home,74,68,72,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,,,,72.1,42,0,,0,
2026-08-10,21:25:00,cool,compressorCoolStage1On,(SmartRecovery),Home,72.8,67.6,71.5,42,-5002,-5002,94.7,0,300,0,300,,,,,,,,0.3,,,71.9,42,1,,0,
2026-08-10,21:30:00,cool,compressorCoolStage1On,,Sleep,71,67,71.7,43,-5002,-5002,93.4,0,300,0,300,,,,,,,,,,,71.7,43,1,,0,
2026-08-10,21:35:00,cool,compressorCoolStage1On,,Sleep,71,67,71.5,43,-5002,-5002,93.4,0,300,0,300,,,,,,,,,,,71.5,43,0,,0,
2026-08-10,21:40:00,cool,compressorCoolStage1On,,Sleep,71,67,71.1,43,-5002,-5002,93.4,0,225,0,270,,,,,,,,,,,71.1,43,0,,0,
2026-08-10,21:45:00,cool,compressorCoolOff,,Sleep,71,67,71.1,43,-5002,-5002,93.4,0,75,0,75,,,,,,,,,,,71.1,43,0,,0,
2026-08-10,21:50:00,cool,compressorCoolStage1On,,Sleep,71,67,71.9,44,-5002,-5002,93.4,0,300,0,300,,,,,,,,,,,71.9,44,0,,0,
2026-08-10,21:55:00,cool,compressorCoolStage1On,,Sleep,71,67,71.7,44,-5002,-5002,93.4,0,300,0,300,,,,,,,,,,,71.7,44,0,,0,
2026-08-10,22:00:00,cool,compressorCoolStage1On,,Sleep,71,67,71.8,44,-5002,-5002,88.5,0,300,0,300,,,,,,,,,,,71.8,44,0,,0,
2026-08-10,22:05:00,cool,compressorCoolStage1On,,Sleep,71,67,71.8,43,-5002,-5002,88.5,0,300,0,300,,,,,,,,,,,71.8,43,0,,0,
2026-08-10,22:10:00,cool,compressorCoolStage1On,,Sleep,71,67,71.3,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.3,,,71.6,42,0,,0,
2026-08-10,22:15:00,cool,compressorCoolStage1On,,Sleep,71,67,71.1,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.2,,,71.4,42,0,,0,
2026-08-10,22:20:00,cool,compressorCoolStage1On,,Sleep,71,67,71.1,41,-5002,-5002,88.5,0,135,0,180,,,,,,,,0.2,,,71.4,41,0,,0,
2026-08-10,22:25:00,cool,compressorCoolOff,,Sleep,71,67,71.6,43,-5002,-5002,88.5,0,165,0,165,,,,,,,,,,,71.7,43,0,,0,
2026-08-10,22:30:00,cool,compressorCoolStage1On,,Sleep,71,67,71.8,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.2,,,72.1,42,0,,0,
2026-08-10,22:35:00,cool,compressorCoolStage1On,,Sleep,71,67,71.5,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.4,,,71.9,42,0,,0,
2026-08-10,22:40:00,cool,compressorCoolStage1On,,Sleep,71,67,71.4,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.3,,,71.7,42,0,,0,
2026-08-10,22:45:00,cool,compressorCoolStage1On,,Sleep,71,67,71.2,42,-5002,-5002,88.5,0,300,0,300,,,,,,,,0.3,,,71.6,42,0,,0,
2026-08-10,22:50:00,cool,compressorCoolStage1On,,Sleep,71,67,70.8,41,-5002,-5002,88.5,0,105,0,150,,,,,,,,0.5,,,71.3,41,1,,0,
2026-08-10,22:55:00,cool,compressorCoolOff,,Sleep,71,67,71.3,42,-5002,-5002,88.5,0,195,0,195,,,,,,,,0.1,,,71.5,42,0,,0,
2026-08-10,23:00:00,cool,compressorCoolStage1On,,Sleep,71,67,71.2,42,-5002,-5002,86.4,0,300,0,300,,,,,,,,0.3,,,71.5,42,0,,0,
2026-08-10,23:05:00,cool,compressorCoolStage1On,,Sleep,71,67,71,42,-5002,-5002,86.4,0,75,0,120,,,,,,,,0.3,,,71.3,42,0,,0,
2026-08-10,23:10:00,cool,compressorCoolOff,,Sleep,71,67,71.6,43,-5002,-5002,86.4,0,225,0,225,,,,,,,,,,,71.7,43,0,,0,
